MatchId,Player,Team,CoachesVotes,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches,Tackles,PressureActs,Hitouts,Round
20210601,Harry Perryman,Greater Western Sydney,0,7.0,10.59,2.4,2.8,5.5,0.8,82,84,81,14,5,19,73.7,307.0,188,1,3,3,2,2,7,5,0,2,8,3,0,0,0,0,0.0,0.0,0,2,2,2,11,0,6
20210601,Isaac Cumming,Greater Western Sydney,0,15.1,8.2,2.6,10.2,5.5,6.3,107,104,78,15,8,23,82.6,320.0,360,1,7,7,6,6,0,9,0,2,7,2,0,0,0,0,0.0,0.0,0,6,4,6,15,0,6
20210601,Jack Buckley,Greater Western Sydney,0,10.7,8.98,0.0,9.2,4.9,1.7,67,48,83,10,3,13,100.0,286.0,114,1,5,3,5,3,4,5,0,0,7,2,2,0,0,0,0.0,0.0,0,2,1,0,4,0,6
20210601,Jacob Hopper,Greater Western Sydney,0,18.2,10.69,4.8,10.5,6.1,9.4,111,98,79,20,6,26,69.2,654.0,143,5,14,12,4,4,10,2,78,7,2,0,0,1,1,0,2.8,3.2,0,7,3,4,15,0,6
20210601,Jake Riccardi,Greater Western Sydney,0,-0.1,5.73,0.0,-0.2,1.0,-1.2,11,15,77,3,1,4,50.0,35.0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,2.3,-1.3,0,1,0,0,9,0,6
20210601,Jeremy Finlayson,Greater Western Sydney,0,6.6,10.05,1.4,2.9,2.2,0.7,54,47,79,9,1,10,50.0,177.0,197,3,3,1,1,1,2,0,15,2,2,0,0,2,0,2,4.4,-2.4,0,8,3,1,14,4,6
20210601,Josh Kelly,Greater Western Sydney,0,5.3,12.64,1.1,-2.0,3.5,-3.8,69,78,84,10,7,17,70.6,260.0,100,4,5,5,4,4,4,1,0,1,4,0,0,2,0,1,5.9,-4.9,0,2,0,6,26,0,6
20210601,Lachie Ash,Greater Western Sydney,0,8.9,7.41,1.2,3.7,3.6,0.1,139,146,88,23,12,35,82.9,474.0,354,0,4,4,3,3,11,1,0,1,15,0,0,0,0,0,0.0,0.0,0,2,0,2,13,0,6
20210601,Lachlan Keeffe,Greater Western Sydney,0,9.3,8.62,0.0,8.8,4.3,1.1,65,52,92,6,3,9,77.8,108.0,77,0,4,2,4,2,2,5,0,0,4,2,2,0,0,0,0.0,0.0,0,1,0,4,9,0,6
20210601,Matt Flynn,Greater Western Sydney,0,8.1,9.75,2.0,3.8,7.3,-2.9,70,68,79,4,6,10,40.0,144.0,90,1,8,4,3,0,1,1,85,1,6,1,3,0,0,0,0.0,0.0,1,2,0,1,13,22,6
20210601,Nick Haynes,Greater Western Sydney,0,0.9,8.47,0.0,-0.4,0.6,-0.2,2,9,9,3,0,3,33.3,118.0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,6
20210601,Sam Taylor,Greater Western Sydney,0,10.3,10.16,0.0,8.4,7.9,-0.8,93,78,93,14,3,17,76.5,219.0,130,1,7,4,7,4,3,9,0,0,8,5,1,0,0,0,0.0,0.0,0,2,0,1,13,0,6
20210601,Tanner Bruhn,Greater Western Sydney,0,-0.9,2.91,0.0,-2.0,0.0,-0.9,8,18,63,4,1,5,60.0,160.0,14,2,0,0,0,0,2,0,0,0,2,0,0,1,0,1,2.3,-1.3,0,2,0,0,6,0,6
20210601,Tim Taranto,Greater Western Sydney,0,14.9,10.6,3.1,8.5,6.0,6.3,102,104,85,18,10,28,71.4,418.0,171,1,9,9,8,8,9,6,56,4,6,0,0,2,1,1,5.4,1.6,0,6,3,2,33,0,6
20210601,Toby Greene,Greater Western Sydney,4,26.1,12.47,0.0,20.9,6.6,16.1,108,88,88,15,4,19,73.7,497.0,213,7,7,5,7,5,5,0,0,0,6,0,1,5,4,1,14.3,10.7,1,11,0,0,17,0,6
20210601,Tom Green,Greater Western Sydney,0,12.5,8.42,7.1,1.8,6.7,3.8,59,40,65,2,15,17,82.4,72.0,218,0,14,10,3,3,4,2,44,8,1,0,0,0,0,0,0.0,0.0,0,3,1,1,23,0,6
20210601,Xavier O'Halloran,Greater Western Sydney,0,-2.3,5.82,-0.1,-1.8,3.1,-2.4,35,60,77,12,3,15,53.3,329.0,61,3,5,2,4,2,4,4,0,0,4,0,0,0,0,0,0.0,0.0,0,3,0,1,24,0,6
20210607,Ben McEvoy,Hawthorn,0,9.9,11.54,4.3,5.1,8.8,-1.7,93,87,88,7,6,13,53.8,227.0,58,3,8,4,4,1,3,3,88,3,5,2,3,0,0,0,0.0,0.0,1,2,0,4,13,25,6
20210607,Blake Hardwick,Hawthorn,0,7.7,9.23,0.7,4.8,6.4,-0.7,108,71,90,14,6,20,80.0,412.0,324,1,8,4,7,4,7,8,0,1,4,2,0,1,0,1,3.1,-2.1,0,5,4,1,7,0,6
20210607,Chad Wingard,Hawthorn,0,12.5,11.97,3.4,7.3,7.2,1.0,71,65,83,8,6,14,64.3,330.0,89,6,9,3,6,2,6,4,50,1,1,0,0,0,0,0,0.0,0.0,0,5,3,6,17,0,6
20210607,Changkuoth Jiath,Hawthorn,0,10.7,9.65,1.6,9.8,6.4,6.5,99,82,84,15,11,26,80.8,490.0,267,3,7,5,6,4,10,5,0,2,5,2,0,0,0,0,0.0,0.0,1,4,2,1,8,0,6
20210607,Dylan Moore,Hawthorn,0,2.4,8.38,0.5,0.9,1.3,0.1,27,33,71,4,3,7,71.4,116.0,12,1,3,2,2,1,2,0,0,1,2,0,0,0,0,0,0.0,0.0,0,2,1,2,11,0,6
20210607,Finn Maginness,Hawthorn,0,3.1,2.43,2.2,0.8,3.0,0.7,19,4,35,0,3,3,100.0,0.0,63,0,4,2,2,1,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0,2,0,0,5,0,6
20210607,Harry Morrison,Hawthorn,0,2.6,8.2,0.9,1.0,2.5,-0.5,33,45,82,7,5,12,58.3,280.0,116,0,2,2,1,1,6,0,0,1,3,0,0,1,0,0,3.4,-3.4,0,2,0,2,9,0,6
20210607,Jack Scrimshaw,Hawthorn,0,13.3,8.91,0.0,12.3,3.9,8.4,61,49,83,8,5,13,76.9,378.0,168,4,1,1,1,1,4,5,0,0,3,1,0,1,1,0,2.9,3.1,1,5,2,0,6,0,6
20210607,Jacob Koschitzke,Hawthorn,6,12.2,2.56,0.0,9.9,10.9,-0.9,104,101,93,11,3,14,64.3,213.0,88,1,6,2,6,2,2,0,0,0,9,0,3,9,5,3,36.8,-3.8,2,11,0,1,5,0,6
20210607,Jaeger O'Meara,Hawthorn,10,12.9,11.87,3.5,4.6,9.1,1.7,128,109,81,13,18,31,71.0,471.0,327,4,16,11,9,7,11,5,71,5,6,1,1,2,1,1,7.2,-0.2,0,6,1,5,21,0,6
20210607,James Cousins,Hawthorn,0,3.0,8.75,-0.4,1.5,1.8,-0.4,67,66,78,11,6,17,64.7,352.0,257,5,2,1,2,1,8,1,21,0,5,0,0,1,0,0,2.4,-2.4,0,5,0,2,11,0,6
20210607,James Worpel,Hawthorn,0,15.1,9.51,3.1,8.4,7.3,3.6,79,65,77,10,8,18,77.8,295.0,70,4,10,8,6,4,4,5,50,5,0,0,0,0,0,0,0.0,0.0,0,6,4,5,12,0,6
20210607,Jarman Impey,Hawthorn,0,13.5,8.07,0.4,13.0,5.1,9.0,105,78,80,14,5,19,78.9,452.0,233,3,6,5,5,4,7,6,0,0,6,1,0,1,1,0,2.6,3.4,0,2,1,1,5,0,6
20210607,Kyle Hartigan,Hawthorn,0,9.1,6.08,0.8,8.8,5.3,1.7,53,47,91,8,6,14,78.6,89.0,202,1,5,3,4,3,3,8,0,1,4,2,0,0,0,0,0.0,0.0,1,1,1,0,2,0,6
20210607,Liam Shiels,Hawthorn,0,5.0,10.58,1.0,2.0,4.0,-0.4,64,73,73,6,11,17,52.9,321.0,189,3,6,4,6,4,7,5,18,1,2,0,0,2,0,2,3.9,-1.9,0,3,2,7,20,0,6
20210607,Luke Breust,Hawthorn,0,20.1,12.32,1.3,15.7,4.3,13.2,89,78,77,10,5,15,60.0,383.0,121,5,7,6,4,4,4,2,12,2,1,0,0,4,3,1,13.4,5.6,0,5,0,4,11,0,6
20210607,Mitch Lewis,Hawthorn,0,8.1,8.02,0.7,5.9,9.2,-1.5,83,66,92,7,7,14,71.4,190.0,131,1,7,4,6,3,3,0,3,1,5,0,2,5,2,1,19.4,-6.4,1,7,0,1,9,1,6
20210607,Oliver Hanrahan,Hawthorn,0,2.7,6.39,0.0,1.1,0.9,0.2,33,43,65,7,8,15,66.7,246.0,225,4,1,1,1,1,10,0,0,0,2,0,0,0,0,0,0.0,0.0,0,3,0,0,8,0,6
20210607,Sam Frost,Hawthorn,0,10.7,9.22,0.0,8.5,7.8,1.0,83,53,95,8,5,13,69.2,221.0,191,0,7,3,7,3,2,9,0,0,7,4,3,0,0,0,0.0,0.0,0,4,3,1,5,0,6
20210607,Shaun Burgoyne,Hawthorn,0,3.7,9.49,0.0,4.3,1.0,2.9,31,22,29,6,2,8,87.5,227.0,129,2,1,1,1,1,5,2,0,0,1,0,0,0,0,0,0.0,0.0,1,1,0,0,1,0,6
20210607,Tim O'Brien,Hawthorn,0,10.2,7.61,0.2,9.7,10.5,0.0,99,73,86,12,6,18,72.2,288.0,243,2,11,4,9,4,3,7,9,2,5,2,3,1,1,0,4.2,1.8,0,4,0,1,8,2,6
20210607,Tom Mitchell,Hawthorn,0,7.1,12.62,0.6,7.0,4.9,3.1,90,96,86,9,16,25,72.0,303.0,214,4,10,5,3,3,9,4,74,2,5,1,0,0,0,0,0.0,0.0,2,6,1,6,21,0,6
20210607,Tom Phillips,Hawthorn,0,16.1,8.68,0.1,12.9,7.6,5.4,83,83,80,12,11,23,69.6,432.0,254,4,9,8,8,7,9,5,6,0,5,0,1,1,1,0,1.4,4.6,1,4,1,1,11,0,6
20210605,Adam Tomlinson,Melbourne,0,11.5,5.83,-1.2,10.7,5.1,-1.2,91,62,95,8,7,15,73.3,144.0,139,1,6,4,5,4,5,6,0,1,4,2,1,0,0,0,0.0,0.0,0,2,1,3,6,0,6
20210605,Alex Neal-Bullen,Melbourne,0,14.7,9.88,-0.3,10.4,6.7,3.7,91,93,79,13,6,19,52.6,346.0,211,3,9,5,8,5,7,2,0,1,3,0,0,4,2,1,11.1,1.9,1,7,0,4,26,0,6
20210605,Angus Brayshaw,Melbourne,0,10.1,10.38,2.3,4.6,6.2,0.3,67,75,85,13,13,26,65.4,397.0,142,3,8,7,6,6,13,6,0,2,3,0,0,0,0,0,0.0,0.0,0,2,0,0,7,0,6
20210605,Bayley Fritsch,Melbourne,0,5.8,8.46,0.0,4.8,2.4,4.0,55,61,81,7,2,9,77.8,194.0,81,1,2,1,2,1,1,0,0,0,4,0,0,3,2,1,10.0,3.0,0,5,0,4,7,0,6
20210605,Charlie Spargo,Melbourne,0,4.5,7.64,-0.6,4.6,1.9,1.7,30,24,73,2,4,6,83.3,59.0,43,1,3,2,3,2,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,3,12,0,6
20210605,Christian Petracca,Melbourne,7,19.7,15.33,7.4,9.7,7.6,8.7,133,137,87,16,22,38,52.6,720.0,305,7,17,11,4,4,13,0,81,10,3,0,0,3,1,1,7.8,-0.8,0,11,1,7,26,0,6
20210605,Christian Salem,Melbourne,10,18.0,9.96,0.9,15.1,6.3,9.4,167,141,90,24,15,39,79.5,786.0,372,6,6,5,5,5,21,9,0,2,7,2,0,1,1,0,3.1,2.9,1,4,0,3,15,0,6
20210605,Clayton Oliver,Melbourne,3,9.3,16.22,-1.0,4.7,8.7,-4.2,114,124,87,15,21,36,66.7,414.0,335,4,17,6,6,5,12,7,76,4,4,0,0,1,0,1,3.8,-2.8,1,10,4,6,32,0,6
20210605,Ed Langdon,Melbourne,0,5.6,9.94,0.4,2.8,4.4,-0.7,82,94,90,13,19,32,71.9,300.0,472,0,7,6,5,5,16,7,0,1,5,1,0,2,0,1,4.0,-3.0,0,6,0,1,8,0,6
20210605,Jack Viney,Melbourne,0,10.6,12.43,2.2,2.7,5.1,-0.2,99,94,79,6,20,26,69.2,238.0,189,6,10,4,5,4,13,4,48,5,3,1,0,0,0,0,0.0,0.0,0,7,2,7,25,0,6
20210605,Jake Lever,Melbourne,6,12.5,11.44,0.0,10.3,11.5,-1.1,106,64,100,11,7,18,72.2,226.0,137,2,11,7,11,7,3,14,0,0,7,6,4,0,0,0,0.0,0.0,1,4,3,2,9,0,6
20210605,Jake Melksham,Melbourne,0,0.5,8.42,0.0,-0.5,2.4,-2.9,38,45,65,5,6,11,72.7,54.0,60,1,3,3,3,3,5,1,10,0,3,0,0,2,0,1,4.0,-3.0,0,2,1,2,13,0,6
20210605,James Jordon,Melbourne,0,10.7,5.16,0.5,3.9,5.5,-0.8,82,63,56,5,13,18,83.3,157.0,101,2,7,6,5,5,10,2,43,1,1,0,0,1,0,1,2.3,-1.3,0,3,0,5,20,0,6
20210605,Jayden Hunt,Melbourne,0,6.0,9.35,0.4,3.8,4.4,2.0,48,51,75,7,11,18,66.7,266.0,167,1,5,5,5,5,11,5,0,0,2,0,0,0,0,0,0.0,0.0,0,2,0,2,12,0,6
20210605,Kade Chandler,Melbourne,0,0.0,2.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6
20210605,Kysaiah Pickett,Melbourne,0,4.5,10.29,0.9,1.6,3.9,-1.5,70,70,84,10,3,13,38.5,351.0,71,4,6,4,5,3,5,1,19,1,1,0,0,4,1,2,11.6,-3.6,1,7,1,5,21,0,6
20210605,Luke Jackson,Melbourne,0,19.9,6.71,3.4,11.1,5.3,9.4,118,100,86,5,13,18,100.0,99.0,212,0,6,3,4,2,7,1,24,2,5,1,2,2,2,0,8.4,3.6,0,8,3,5,24,12,6
20210605,Max Gawn,Melbourne,2,23.0,18.04,8.3,11.0,13.1,2.6,147,107,92,8,14,22,81.8,286.0,217,5,12,6,10,5,6,7,76,2,6,3,4,0,0,0,0.0,0.0,0,3,3,2,13,30,6
20210605,Michael Hibberd,Melbourne,0,0.4,7.46,0.8,-2.1,3.4,-2.9,27,53,80,8,3,11,54.5,182.0,97,1,4,3,3,3,4,3,0,1,3,1,0,0,0,0,0.0,0.0,0,0,1,4,11,0,6
20210605,Nathan Jones,Melbourne,0,4.3,6.13,3.0,0.2,3.5,0.2,54,64,71,7,9,16,75.0,174.0,169,3,5,4,2,2,7,1,24,2,4,0,0,0,0,0,0.0,0.0,0,2,0,3,10,0,6
20210605,Steven May,Melbourne,0,12.6,10.34,0.0,10.6,6.1,2.6,94,90,100,20,4,24,75.0,554.0,150,1,5,5,5,5,4,9,0,0,6,3,0,0,0,0,0.0,0.0,0,3,1,1,3,0,6
20210605,Tom McDonald,Melbourne,2,16.0,9.33,3.9,10.2,10.6,5.5,109,80,85,11,7,18,66.7,335.0,38,4,10,4,9,4,5,1,0,1,5,0,3,3,3,0,9.7,8.3,2,6,1,0,13,0,6
20210605,Trent Rivers,Melbourne,0,8.2,8.47,1.3,4.5,3.7,1.2,48,49,60,9,7,16,68.8,201.0,104,0,5,5,3,3,7,4,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,2,10,0,6
20210606,Aiden Bonar,North Melbourne,0,11.4,9.14,0.0,7.1,3.2,1.9,101,94,89,17,2,19,84.2,378.0,179,0,3,2,3,2,2,5,0,0,10,1,0,0,0,0,0.0,0.0,0,3,2,2,10,0,6
20210606,Atu Bosenavulagi,North Melbourne,0,2.0,6.08,0.0,1.2,2.8,-2.5,62,77,85,12,3,15,73.3,88.0,132,3,3,2,3,2,3,4,0,0,9,1,1,0,0,0,0.0,0.0,0,1,0,2,15,0,6
20210606,Ben Cunnington,North Melbourne,0,9.2,13.53,2.5,2.5,5.9,0.5,81,95,82,12,13,25,68.0,292.0,324,3,12,8,6,6,10,3,64,4,2,0,0,1,0,1,1.9,-0.9,0,6,0,7,26,0,6
20210606,Ben McKay,North Melbourne,0,8.6,9.19,0.0,6.2,1.8,2.4,82,70,97,11,6,17,88.2,199.0,200,0,1,0,1,0,6,4,0,0,8,2,1,0,0,0,0.0,0.0,0,4,1,1,7,0,6
20210606,Cameron Zurhaar,North Melbourne,0,-0.3,6.62,0.0,-1.5,4.8,-1.6,26,48,77,7,3,10,40.0,217.0,19,3,5,1,4,1,2,1,5,1,5,0,3,2,0,1,6.5,-5.5,1,2,0,4,18,0,6
20210606,Connor Menadue,North Melbourne,0,13.3,7.85,2.6,9.7,5.3,5.1,92,81,81,11,7,18,83.3,375.0,152,1,7,5,5,4,6,4,0,1,7,1,1,0,0,0,0.0,0.0,0,3,3,3,11,0,6
20210606,Curtis Taylor,North Melbourne,0,4.4,7.01,0.7,1.7,3.9,-1.4,72,91,71,12,6,18,83.3,200.0,126,1,3,2,2,1,6,1,0,1,10,0,1,1,0,1,3.6,-2.6,1,5,0,3,11,0,6
20210606,Dom Tyson,North Melbourne,0,0.0,3.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6
20210606,Jack Mahony,North Melbourne,0,7.7,5.64,-0.4,3.6,5.1,-0.4,71,67,76,10,11,21,71.4,217.0,428,3,7,6,6,6,10,4,0,1,3,0,0,0,0,0,0.0,0.0,0,5,0,2,19,0,6
20210606,Jack Ziebell,North Melbourne,4,11.3,8.66,0.0,5.9,6.9,-0.9,169,170,76,32,5,37,91.9,617.0,334,0,6,3,6,3,10,10,0,0,14,4,1,0,0,0,0.0,0.0,0,4,3,5,9,0,6
20210606,Jaidyn Stephenson,North Melbourne,0,14.3,8.6,1.3,10.9,3.3,8.7,76,88,78,15,3,18,61.1,387.0,58,4,5,2,3,2,6,1,0,1,5,0,0,2,2,0,7.6,4.4,0,5,0,2,16,0,6
20210606,Josh Walker,North Melbourne,0,4.1,7.21,0.0,3.7,2.3,1.6,51,54,89,6,7,13,100.0,125.0,137,0,4,4,4,4,2,3,0,0,6,0,0,0,0,0,0.0,0.0,0,4,1,1,2,0,6
20210606,Jy Simpkin,North Melbourne,0,10.3,11.93,1.7,3.8,4.0,3.4,83,90,86,13,12,25,64.0,379.0,232,4,8,5,3,1,15,2,73,4,3,0,0,0,0,0,0.0,0.0,0,8,0,6,32,0,6
20210606,Kayne Turner,North Melbourne,0,2.0,6.96,1.3,1.8,5.5,-2.7,62,70,77,8,6,14,64.3,251.0,167,3,5,4,4,3,4,4,36,1,5,1,1,1,0,1,3.0,-2.0,0,3,1,5,23,0,6
20210606,Lachlan Young,North Melbourne,0,6.9,6.23,0.8,4.8,2.6,3.1,64,53,80,8,7,15,93.3,199.0,209,1,5,5,4,4,4,3,0,1,6,0,0,0,0,0,0.0,0.0,0,5,0,0,13,0,6
20210606,Luke Davies-Uniacke,North Melbourne,0,6.1,10.25,2.7,1.1,3.0,1.9,57,63,85,9,9,18,77.8,380.0,249,5,6,5,3,2,10,1,32,2,3,0,0,2,0,2,4.3,-2.3,0,5,0,3,20,0,6
20210606,Nick Larkey,North Melbourne,0,10.4,6.4,0.0,9.3,5.6,5.0,54,48,87,5,7,12,83.3,144.0,151,3,6,5,6,5,4,0,0,0,3,0,1,1,1,0,3.4,2.6,0,5,0,1,7,0,6
20210606,Shaun Atley,North Melbourne,0,7.4,8.9,0.1,6.1,2.2,3.1,74,94,79,11,11,22,81.8,250.0,244,1,3,2,3,2,9,3,0,0,7,0,0,0,0,0,0.0,0.0,0,2,0,4,8,0,6
20210606,Tarryn Thomas,North Melbourne,0,9.0,8.63,2.0,2.5,6.8,-1.4,81,79,77,12,7,19,68.4,339.0,177,1,10,9,7,6,6,5,45,2,4,0,0,4,0,2,9.8,-7.8,1,5,2,5,16,0,6
20210606,Todd Goldstein,North Melbourne,0,13.4,14.5,3.1,7.8,6.3,3.6,82,85,86,8,10,18,72.2,125.0,89,2,8,8,3,3,4,1,64,3,4,0,0,1,1,0,2.0,4.0,0,6,2,1,11,18,6
20210606,Tom Campbell,North Melbourne,0,5.8,4.34,1.7,-0.3,3.2,-1.1,50,63,80,6,4,10,70.0,92.0,10,2,5,3,3,2,1,2,36,0,5,1,1,1,1,0,5.7,0.3,0,3,1,1,6,15,6
20210606,Tom Powell,North Melbourne,0,6.8,7.43,1.7,3.1,8.6,-3.8,96,102,81,15,10,25,72.0,269.0,154,4,10,9,8,7,8,5,23,2,8,0,1,1,0,1,2.8,-1.8,0,4,1,3,14,0,6
20210606,Will Phillips,North Melbourne,0,7.1,4.61,1.1,4.4,2.2,3.3,37,37,82,5,4,9,66.7,119.0,131,0,3,2,2,1,3,0,23,1,1,0,0,1,1,0,2.4,3.6,0,4,0,1,16,0,6
20210609,Aliir Aliir,Port Adelaide,0,10.8,10.61,0.0,9.8,8.9,0.0,123,104,95,15,6,21,85.7,353.0,120,0,5,1,5,1,5,7,0,0,12,4,2,0,0,0,0.0,0.0,0,3,1,3,7,0,6
20210609,Boyd Woodcock,Port Adelaide,0,4.0,6.49,0.5,1.1,2.4,0.5,45,61,72,8,11,19,78.9,209.0,218,1,1,1,0,0,7,0,0,0,8,0,0,0,0,0,0.0,0.0,0,6,0,0,12,0,6
20210609,Charlie Dixon,Port Adelaide,0,13.7,10.38,-0.5,13.3,11.2,4.9,61,70,100,8,3,11,81.8,231.0,81,3,9,1,7,0,0,1,4,0,7,1,5,2,2,0,9.4,2.6,0,6,1,2,8,6,6
20210609,Connor Rozee,Port Adelaide,0,6.7,9.18,1.0,2.1,2.0,1.6,54,76,90,12,6,18,77.8,246.0,150,4,2,1,1,0,7,0,9,1,4,0,0,3,2,1,14.4,-1.4,1,8,0,1,12,0,6
20210609,Dan Houston,Port Adelaide,0,12.0,10.35,3.5,4.5,10.8,-2.8,107,127,82,22,10,32,65.6,430.0,218,5,15,11,10,7,11,4,43,4,8,0,2,0,0,0,0.0,0.0,0,5,0,4,16,0,6
20210609,Darcy Byrne-Jones,Port Adelaide,0,11.1,8.94,1.9,7.2,6.3,2.6,111,120,82,18,9,27,81.5,486.0,207,4,7,5,5,3,11,7,0,1,8,1,0,0,0,0,0.0,0.0,0,6,2,5,12,0,6
20210609,Hamish Hartlett,Port Adelaide,0,13.3,7.76,1.0,10.0,9.6,1.5,85,83,80,11,15,26,76.9,297.0,315,1,10,8,9,7,10,8,0,1,5,2,1,0,0,0,0.0,0.0,0,6,2,2,5,0,6
20210609,Karl Amon,Port Adelaide,6,4.4,10.12,0.4,1.1,2.2,-0.7,123,136,77,22,12,34,76.5,555.0,329,4,3,2,1,1,10,2,4,2,15,1,0,1,0,1,2.7,-1.7,0,6,0,0,8,0,6
20210609,Martin Frederick,Port Adelaide,0,16.8,5.36,0.8,13.6,6.4,9.1,88,70,80,8,15,23,95.7,170.0,266,3,6,6,5,5,8,8,0,1,6,3,0,0,0,0,0.0,0.0,1,5,3,1,7,0,6
20210609,Miles Bergman,Port Adelaide,0,3.9,4.63,0.6,3.8,3.1,1.1,51,71,73,12,4,16,68.8,252.0,153,1,3,2,2,1,5,1,0,1,7,1,1,1,0,1,2.4,-1.4,0,2,0,2,10,0,6
20210609,Mitch Georgiades,Port Adelaide,0,4.8,6.92,0.0,4.3,5.2,-0.8,66,53,77,5,1,6,83.3,90.0,25,1,3,1,3,1,0,0,0,0,6,0,1,3,2,1,15.9,-2.9,0,4,0,1,8,0,6
20210609,Ollie Wines,Port Adelaide,10,13.9,13.66,5.8,5.1,8.5,3.9,143,129,74,16,20,36,77.8,328.0,360,7,13,9,4,4,14,4,65,8,7,2,0,0,0,0,0.0,0.0,2,6,2,5,19,0,6
20210609,Orazio Fantasia,Port Adelaide,4,10.2,9.54,0.0,8.0,6.2,1.8,84,86,88,12,3,15,66.7,410.0,66,4,5,3,5,3,3,0,0,0,6,0,0,6,3,3,19.9,1.1,0,8,0,1,7,0,6
20210609,Robbie Gray,Port Adelaide,0,16.3,12.04,3.3,11.4,5.4,9.1,78,52,91,6,9,15,93.3,203.0,138,3,6,4,2,1,7,1,52,4,2,0,0,1,1,0,2.1,3.9,1,6,2,1,8,0,6
20210609,Ryan Burton,Port Adelaide,3,9.8,8.88,1.7,4.2,5.9,0.1,127,116,78,19,9,28,82.1,322.0,282,0,6,3,4,2,5,6,0,2,11,1,1,0,0,0,0.0,0.0,0,5,2,2,15,0,6
20210609,Sam Mayes,Port Adelaide,0,0.0,2.48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6
20210609,Scott Lycett,Port Adelaide,0,10.9,12.02,4.1,4.0,6.1,-1.2,100,89,78,8,12,20,70.0,176.0,146,2,10,7,4,4,7,3,91,3,4,1,0,0,0,0,0.0,0.0,1,6,4,1,8,28,6
20210609,Steven Motlop,Port Adelaide,1,12.7,9.44,0.0,10.3,3.5,6.8,86,75,78,9,4,13,84.6,134.0,123,0,3,2,3,2,3,1,0,0,7,0,0,3,3,0,10.7,7.3,0,5,0,0,10,0,6
20210609,Todd Marshall,Port Adelaide,0,7.5,8.11,0.2,3.8,4.6,-1.9,58,47,72,7,3,10,90.0,90.0,215,4,4,2,4,2,4,3,4,0,5,1,2,0,0,0,0.0,0.0,1,4,1,1,10,1,6
20210609,Tom Clurey,Port Adelaide,0,7.8,8.51,0.0,7.4,5.5,0.9,83,81,91,18,1,19,73.7,341.0,46,0,4,3,4,3,8,5,0,0,8,2,1,0,0,0,0.0,0.0,0,1,0,1,10,0,6
20210609,Tom Jonas,Port Adelaide,6,13.7,8.69,0.0,11.2,9.6,-0.3,131,127,94,22,4,26,80.8,319.0,334,1,6,3,6,3,4,11,0,0,15,7,3,0,0,0,0.0,0.0,0,2,1,2,5,0,6
20210609,Travis Boak,Port Adelaide,0,12.1,14.18,6.8,4.6,5.4,6.0,121,112,77,15,12,27,77.8,327.0,331,2,11,7,2,1,10,0,78,7,5,0,0,2,1,1,8.3,-1.3,2,9,1,5,17,0,6
20210609,Willem Drew,Port Adelaide,0,9.4,8.45,3.5,1.5,3.6,1.3,82,75,72,5,12,17,82.4,125.0,192,2,5,4,3,2,9,2,48,2,1,0,0,0,0,0,0.0,0.0,0,5,1,8,28,0,6
20210605,Bachar Houli,Richmond,0,5.7,7.62,0.5,1.2,4.1,-1.8,75,87,87,15,9,24,62.5,389.0,260,3,5,5,4,4,12,5,0,1,5,1,0,1,0,0,2.1,-2.1,0,2,1,3,23,0,6
20210605,Daniel Rioli,Richmond,0,4.4,7.96,0.0,1.6,3.9,-1.9,56,50,75,3,10,13,76.9,67.0,259,2,5,3,5,3,6,1,0,0,1,0,0,0,0,0,0.0,0.0,0,2,0,5,22,0,6
20210605,David Astbury,Richmond,0,5.0,6.9,0.8,3.0,3.4,-0.3,53,46,95,8,4,12,75.0,218.0,128,1,3,2,2,1,6,5,0,1,2,2,1,0,0,0,0.0,0.0,0,1,0,2,13,0,6
20210605,Dustin Martin,Richmond,0,11.9,17.84,1.1,7.1,3.2,5.0,39,25,54,4,4,8,75.0,159.0,86,2,4,2,2,1,4,1,52,2,0,0,0,1,0,0,3.5,-3.5,0,2,0,1,7,0,6
